mountain_id,name,elev,prom,lat,lon,coord,is_volc,province,region,region_name,isl_grp,marker_size,source,data_quality_notes
napalauan_16.8074_120.9583,Mount Napalauan,2298.0,74.0,16.8073553,120.9583404,"16.8073553, 120.9583404",,Ifugao,CAR,Cordillera Administrative Region  (CAR),Luzon,large,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
napan hill_6.8629_125.3031,Napan Hill,840.0,,6.8629381,125.3031201,"6.8629381, 125.3031201",,Davao del Sur,Region XI,Region XI (Davao Region),Mindanao,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
naparel_15.219_120.1077,Mount Naparel,675.0,,15.2189851,120.1077375,"15.2189851, 120.1077375",,Zambales,Region III,Region III (Central Luzon),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
napulac_10.8077_122.2181,Mount Napulac,1263.0,,10.807666,122.2180938,"10.807666, 122.2180938",,Iloilo,Region VI,Region VI  (Western Visayas),Visayas,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
napulak_10.7681_122.1981,Mount Napulak,1239.0,328.0,10.7680645,122.198055,"10.7680645, 122.198055",,Iloilo,Region VI,Region VI  (Western Visayas),Visayas,medium,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
napulauan_16.8307_120.9606,Mount Napulauan,2298.0,284.0,16.8307085,120.9605513,"16.8307085, 120.9605513",,Ifugao,CAR,Cordillera Administrative Region  (CAR),Luzon,large,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
nara_5.89_125.5433,Mount Nara,1465.0,245.0,5.8899791,125.543252,"5.8899791, 125.543252",,Davao del Sur,Region XI,Region XI (Davao Region),Mindanao,medium,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
narvacan_17.4333_120.45,Mount Narvacan,256.0,,17.433333,120.45,"17.433333, 120.45",,Ilocos Sur,Region I,Region I  (Ilocos Region),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
nasugbu_13.9505_120.6527,Mount Nasugbu,195.0,,13.950542,120.6527326,"13.950542, 120.6527326",,Batangas,Region IV-A,Region IV-A  (CALABARZON),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
nasumi_11.0667_122.7333,Mount Nasumi,295.0,,11.066667,122.733333,"11.066667, 122.733333",,Iloilo,Region VI,Region VI  (Western Visayas),Visayas,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
natalisbong_15.7706_120.0119,Mount Natalisbong,288.0,,15.770556,120.011944,"15.770556, 120.011944",,Zambales,Region III,Region III (Central Luzon),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
natangdol_12.2005_121.0884,Mount Natangdol,230.0,,12.2004929,121.0884399,"12.2004929, 121.0884399",,Occidental Mindoro,MIMAROPA,MIMAROPA Region,Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
natib_14.7119_120.3997,Mount Natib,1253.0,1093.0,14.711944,120.399722,"14.711944, 120.399722",,Bataan,Region III,Region III (Central Luzon),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
natpec_11.7_122.1833,Mount Natpec,321.0,,11.7,122.183333,"11.7, 122.183333",,Aklan,Region VI,Region VI  (Western Visayas),Visayas,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
naulaw_14.8325_120.1436,Mount Naulaw,530.0,,14.8325118,120.143607,"14.8325118, 120.143607",,Zambales,Region III,Region III (Central Luzon),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
naupa_10.2754_123.7322,Mount Naupa,565.0,,10.2753675,123.7321787,"10.2753675, 123.7321787",,Cebu,Region VII,Region VII  (Central Visayas),Visayas,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
nausang_11.3664_122.214,Mount Nausang,1566.0,,11.3663539,122.2140276,"11.3663539, 122.2140276",,Aklan,Region VI,Region VI  (Western Visayas),Visayas,large,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
navaja heights_10.3884_123.7204,Mount Navaja Heights,489.0,62.0,10.3884014,123.7204137,"10.3884014, 123.7204137",,Cebu,Region VII,Region VII  (Central Visayas),Visayas,small,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
navanga_20.3167_121.85,Mount Navanga,316.0,,20.316667,121.85,"20.316667, 121.85",,Batanes,Region II,Region II (Cagayan Valley),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
navitas_8.1931_124.2974,Mount Navitas,600.0,,8.1931299,124.2973852,"8.1931299, 124.2973852",,Lanao del Sur,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Mindanao,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
navitas_12.4892_122.042,Mount Navitas,265.0,,12.4892205,122.0420366,"12.4892205, 122.0420366",,Romblon,MIMAROPA,MIMAROPA Region,Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
nazagarry_16.7682_121.0111,Mount Nazagarry,1526.0,,16.7681896,121.011106,"16.7681896, 121.011106",,Ifugao,CAR,Cordillera Administrative Region  (CAR),Luzon,large,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
negrito hill_17.8431_121.8292,Negrito Hill,268.0,,17.843056,121.829167,"17.843056, 121.829167",,Cagayan,Region II,Region II (Cagayan Valley),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
negron_15.0929_120.3681,Mount Negron,1580.0,1151.0,15.0928842,120.3680854,"15.0928842, 120.3680854",,Zambales,Region III,Region III (Central Luzon),Luzon,large,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=kept_best_consolidated
ngub_6.5149_125.3196,Mount Ngub,320.0,,6.5148606,125.3195804,"6.5148606, 125.3195804",,Davao del Sur,Region XI,Region XI (Davao Region),Mindanao,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
nilayapan_7.7017_125.3797,Mount Nilayapan,696.0,,7.701667,125.379722,"7.701667, 125.379722",,Bukidnon,Region X,Region X  (Northern Mindanao),Mindanao,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
nimamandum_18.2039_122.2799,Mount Nimamandum,416.0,,18.2038781,122.2798527,"18.2038781, 122.2798527",,Cagayan,Region II,Region II (Cagayan Valley),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
nipple peak_6.2833_125.2,Nipple Peak,,,6.283333,125.2,"6.283333, 125.2",,South Cotabato,Region XII,Region XII (SOCCSKSARGEN),Mindanao,unknown,OpenStreetMap,elev_source=still_missing; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
nonan_17.4979_120.9367,Mount Nonan,1558.0,,17.4979251,120.9367467,"17.4979251, 120.9367467",,Abra,CAR,Cordillera Administrative Region  (CAR),Luzon,large,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
nongabaywanan_19.328_121.4335,Mount Nongabaywanan,429.0,,19.3280214,121.4335011,"19.3280214, 121.4335011",,Cagayan,Region II,Region II (Cagayan Valley),Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
nonoy_15.8667_120.25,Mount Nonoy,74.0,,15.866667,120.25,"15.866667, 120.25",,Pangasinan,Region I,Region I  (Ilocos Region),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
nopol hill_6.2324_125.1407,Nopol Hill,578.0,,6.2324153,125.1407393,"6.2324153, 125.1407393",,South Cotabato,Region XII,Region XII (SOCCSKSARGEN),Mindanao,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
norona hill_6.3424_124.9504,Norona Hill,340.0,,6.3423854,124.950428,"6.3423854, 124.950428",,South Cotabato,Region XII,Region XII (SOCCSKSARGEN),Mindanao,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
north bay hill_7.9167_117.0667,North Bay Hill,478.0,,7.916667,117.066667,"7.916667, 117.066667",,Palawan,MIMAROPA,MIMAROPA Region,Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
north hill_11.3961_119.4792,North Hill,282.0,,11.396111,119.479167,"11.396111, 119.479167",,Palawan,MIMAROPA,MIMAROPA Region,Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
north kodiapi_13.4012_122.5563,Mount North Kodiapi,420.0,,13.401228,122.5563241,"13.401228, 122.5563241",,Quezon,Region IV-A,Region IV-A  (CALABARZON),Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
north peak_15.2052_120.7427,North Peak,1020.0,422.0,15.2051885,120.7427214,"15.2051885, 120.7427214",True,Pampanga,Region III,Region III (Central Luzon),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=existing_row_value; dedup_action=keep_unique
north peak bulagao_17.65_120.5,Mount North Peak Mount Bulagao,,,17.65,120.5,"17.65, 120.5",,Ilocos Sur,Region I,Region I  (Ilocos Region),Luzon,unknown,OpenStreetMap,elev_source=still_missing; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
north sapa_16.05_119.8167,Mount North Sapa,142.0,,16.05,119.816667,"16.05, 119.816667",,Pangasinan,Region I,Region I  (Ilocos Region),Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
north star hill_11.015_119.2967,North Star Hill,1910.0,,11.0150031,119.296717,"11.0150031, 119.296717",,Unassigned,Unassigned,Unassigned,Unassigned,large,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
north summit_13.4224_123.6025,Mount North Summit,1513.0,,13.422436,123.6024977,"13.422436, 123.6024977",,Albay,Region V,Region V  (Bicol Region),Luzon,large,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
north tetas de santa_17.5379_120.4653,Mount North Tetas de Santa,539.0,,17.537921,120.4653101,"17.537921, 120.4653101",,Ilocos Sur,Region I,Region I  (Ilocos Region),Luzon,medium,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
north tuluran peak_11.0018_119.2833,North Tuluran Peak,279.0,,11.0018327,119.2832802,"11.0018327, 119.2832802",,Palawan,MIMAROPA,MIMAROPA Region,Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
northeast bay peak_10.9667_119.3667,Northeast Bay Peak,374.0,,10.966667,119.366667,"10.966667, 119.366667",,Palawan,MIMAROPA,MIMAROPA Region,Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
northwest_12.5833_122.0167,Mount Northwest,200.0,,12.583333,122.016667,"12.583333, 122.016667",,Romblon,MIMAROPA,MIMAROPA Region,Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
obelisk hill_8.4816_123.0328,Obelisk Hill,164.0,,8.4815668,123.0328148,"8.4815668, 123.0328148",,Zamboanga del Norte,Region IX,Region IX  (Zamboanga Peninsula),Mindanao,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
obelisk peak_12.55_121.0833,Obelisk Peak,2551.0,,12.55,121.083333,"12.55, 121.083333",,Occidental Mindoro,MIMAROPA,MIMAROPA Region,Luzon,large,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
obong mountain_10.5414_119.7928,Mount Obong Mountain,96.0,,10.541389,119.792778,"10.541389, 119.792778",,Palawan,MIMAROPA,MIMAROPA Region,Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
obudan_16.5333_120.8167,Mount Obudan,1376.0,37.0,16.533333,120.816667,"16.533333, 120.816667",,Benguet,CAR,Cordillera Administrative Region  (CAR),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
odiongan_11.3785_123.1293,Mount Odiongan,275.0,,11.378482,123.12931,"11.378482, 123.12931",,Iloilo,Region VI,Region VI  (Western Visayas),Visayas,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
ofot_16.2365_120.7242,Mount Ofot,1140.0,,16.2364839,120.7242494,"16.2364839, 120.7242494",,Benguet,CAR,Cordillera Administrative Region  (CAR),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
oguing hill_7.7059_123.9575,Oguing Hill,221.0,,7.7059,123.9575,"7.7059, 123.9575",,Lanao del Sur,BARMM,Bangsamoro Autonomous Region in Muslim Mindanao (BARMM),Mindanao,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
olagusan_7.8918_125.9543,Mount Olagusan,584.0,465.0,7.8918217,125.9543065,"7.8918217, 125.9543065",,Davao de Oro,Region XI,Region XI (Davao Region),Mindanao,medium,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
olo_11.5097_119.8201,Mount Olo,144.0,,11.5097266,119.8201034,"11.5097266, 119.8201034",,Palawan,MIMAROPA,MIMAROPA Region,Luzon,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
olong amo_15.9606_121.1564,Mount Olong Amo,1174.0,314.0,15.960556,121.156389,"15.960556, 121.156389",,Nueva Ecija,Region III,Region III (Central Luzon),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
olongo peak_10.8986_119.265,Olongo Peak,318.0,,10.898611,119.265,"10.898611, 119.265",,Palawan,MIMAROPA,MIMAROPA Region,Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
oltaloro_11.7297_120.0292,Mount Oltaloro,468.0,468.0,11.729722,120.029167,"11.729722, 120.029167",,Palawan,MIMAROPA,MIMAROPA Region,Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
omdoy_11.7873_122.1129,Mount Omdoy,313.0,,11.7873059,122.1128791,"11.7873059, 122.1128791",,Aklan,Region VI,Region VI  (Western Visayas),Visayas,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
omid peak_10.9204_119.4517,Omid Peak,470.0,318.0,10.9203679,119.4516808,"10.9203679, 119.4516808",,Palawan,MIMAROPA,MIMAROPA Region,Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
omid shoulder_10.9_119.45,Mount Omid Shoulder,362.0,,10.9,119.45,"10.9, 119.45",,Palawan,MIMAROPA,MIMAROPA Region,Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
onigo peak_7.8109_125.6856,Onigo Peak,217.0,,7.810856,125.6856323,"7.810856, 125.6856323",,Davao del Norte,Region XI,Region XI (Davao Region),Mindanao,small,OpenStreetMap,elev_source=peakvisor_missing_elev_enrichment; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
ooncaan_14.8984_121.2308,Mount Ooncaan,715.0,,14.8983571,121.2307984,"14.8983571, 121.2307984",,Bulacan,Region III,Region III (Central Luzon),Luzon,medium,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
opao_11.9131_124.3029,Mount Opao,553.0,553.0,11.9130937,124.3029047,"11.9130937, 124.3029047",,Samar,Region VIII,Region VIII  (Eastern Visayas),Visayas,medium,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
opao_11.4521_123.2548,Mount Opao,214.0,553.0,11.4521357,123.2548249,"11.4521357, 123.2548249",,Iloilo,Region VI,Region VI  (Western Visayas),Visayas,small,OpenStreetMap,elev_source=original_elev; prom_source=existing_row_value; is_volc_source=missing; dedup_action=keep_unique
opaw_7.8197_125.6834,Mount Opaw,0.0,,7.8197217,125.6833639,"7.8197217, 125.6833639",,Davao del Norte,Region XI,Region XI (Davao Region),Mindanao,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
ope_12.2937_122.0469,Mount Ope,400.0,,12.2936608,122.046872,"12.2936608, 122.046872",,Romblon,MIMAROPA,MIMAROPA Region,Luzon,small,OpenStreetMap,elev_source=original_elev; prom_source=missing; is_volc_source=missing; dedup_action=keep_unique
