mountain_id,name,name_original,name_clean,alt_names,elev_final_m,elev_final_source,prom_final_m,prom_final_source,is_volc_final,is_volc_final_source,marker_size,expected_marker_size,marker_size_check,elev,prom,is_volc,coord,lat,lon,coord_source,prov,prov_psgc_code,region,region_name,region_code,isl_grp,prov_gis_original,region_gis_original,admin_note,peakvisor_name,peakvisor_elev_m,peakvisor_prom_m,peakvisor_elev_source_unit,peakvisor_prom_source_unit,peakvisor_elev_difference_m,peakvisor_elev_validation_flag,peakvisor_lat,peakvisor_lon,peakvisor_location_text,peakvisor_about_text,detail_url_peakvisor,url_source,detail_scrape_status,name_quickmap,lat_quickmap,lon_quickmap,elev_quickmap,quickmap_match,quickmap_distance_km,quickmap_validation_note,quickmap_status,quickmap_confidence,repo_name,repo_elev,repo_prom,repo_coord,repo_is_volc,repo_prov,repo_region,repo_isl_grp,repo_alt_names,repo_marker_size,repo_source_file,repo_match_status,repo_elev_difference,repo_elev_validation_flag,prom_enriched,prom_enrichment_source,is_volc_enriched,is_volc_enrichment_source,has_trail_info,trail_sentence,has_volcano_info,volcano_sentence,source,source_file,data_quality_notes,detail_url,osm_id,osm_type,osm_tags,geometry,index_right,dedup_group_id,dedup_action,dedup_original_index,dedup_row_score,peak_key,priority_group,elev_raw,source.1,best_group_elev,elev_filled_from_same_mountain,elev_after_same_mountain_fill,elev_after_external_fill,elev_external_source,elev_external_note,duplicate_donor_score,quickmap_score_attr,peakvisor_score_attr,repo_score_attr,attr_donor_score
cone hill_10.7833_119.3167,Cone Hill,Cone Hill,cone hill,[],255.0,peakvisor_missing_elev_enrichment,,missing,,missing,small,small,correct,,,,"10.783333, 119.316667",10.783333,119.316667,OpenStreetMap,Palawan,1705300000.0,MIMAROPA,MIMAROPA Region,1700000000.0,Luzon,Palawan,MIMAROPA (Region IV-B),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-mimaroparegionivb.0.01.json,,,332020096,node,"{'gns:dsg': 'HLL', 'gns:uni': '-3340943', 'is_in:state': 'Palawan', 'name': 'Cone Hill', 'natural': 'peak', 'source': 'GNS'}",POINT (119.316667 10.783333),26.0,,keep_unique,678,140.0,cone hill | palawan | mimaropa,,,OpenStreetMap,,False,,,missing,no safe elevation source,0,0,0,0,0
cone hill_7.4108_122.3078,Cone Hill,Cone Hill,cone hill,[],255.0,peakvisor_missing_elev_enrichment,,missing,,missing,small,small,correct,,,,"7.410833, 122.307778",7.410833,122.307778,OpenStreetMap,Zamboanga del Sur,907300000.0,Region IX,Region IX  (Zamboanga Peninsula),900000000.0,Mindanao,Zamboanga del Sur,Zamboanga Peninsula (Region IX),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-zamboangapeninsularegionix.0.01.json,,,332021661,node,"{'gns:dsg': 'HLL', 'gns:uni': '-3340942', 'is_in:state': 'Zamboanga del Sur', 'name': 'Cone Hill', 'natural': 'peak', 'source': 'GNS'}",POINT (122.307778 7.410833),5.0,,keep_unique,679,140.0,cone hill | zamboanga del sur | region ix,,,OpenStreetMap,,False,,,missing,no safe elevation source,0,0,0,0,0
congcong_10.685_122.1175,Mount Congcong,Mount Congcong,congcong,[],1043.0,original_elev,343.0,existing_row_value,,missing,medium,medium,correct,1043.0,,,"10.6850017, 122.1175017",10.6850017,122.1175017,OpenStreetMap,Iloilo,603000000.0,Region VI,Region VI  (Western Visayas),600000000.0,Visayas,Iloilo,Western Visayas (Region VI),,,,,,,,,,,,,,,,Mount Congcong,10.6926,122.1251,861.0,True,1.18453771115147,QuickMap match: coordinate close,Validated by QuickMap,High confidence,Mount Congcong,1046.0,343.0,10°41′5″N 122°7′3″E,,['Iloilo'],['Region VI'],Visayas,[],medium,iloilo.geojson,matched_repo_geojson,3.0,close_match,343.0,repo_geojson,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-westernvisayasregionvi.0.01.json,,,332019764,node,"{'ele': '1043', 'ele:source': 'SRTM', 'gns:dsg': 'MT', 'gns:uni': '-3340952', 'is_in:province': 'ILO', 'name': 'Mount Congcong', 'natural': 'peak', 'source': 'GNS', 'wikidata': 'Q31496233'}",POINT (122.1175017 10.6850017),66.0,,keep_unique,680,240.2,mount congcong | iloilo | region vi,,1043,OpenStreetMap,,False,1043.0,1043.0,already_filled_or_original,kept existing elevation,0,3,0,3,39
conical hill_10.0122_118.8414,Conical Hill,Conical Hill,conical hill,[],662.0,peakvisor_missing_elev_enrichment,,missing,,missing,medium,medium,correct,,,,"10.012222, 118.841389",10.012222,118.841389,OpenStreetMap,Palawan,1705300000.0,MIMAROPA,MIMAROPA Region,1700000000.0,Luzon,Palawan,MIMAROPA (Region IV-B),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-mimaroparegionivb.0.01.json,,,332019060,node,"{'gns:dsg': 'HLL', 'gns:uni': '-3340957', 'is_in:state': 'Palawan', 'name': 'Conical Hill', 'natural': 'peak', 'source': 'GNS'}",POINT (118.841389 10.012222),26.0,,keep_unique,681,140.0,conical hill | palawan | mimaropa,,,OpenStreetMap,,False,,,missing,no safe elevation source,0,0,0,0,0
conical peak_12.3907_123.4803,Conical Peak,Conical Peak,conical peak,[],682.0,original_elev,682.0,existing_row_value,,missing,medium,medium,correct,682.0,,,"12.3906606, 123.4802556",12.3906606,123.4802556,OpenStreetMap,Masbate,504100000.0,Region V,Region V  (Bicol Region),500000000.0,Luzon,Masbate,Bicol Region (Region V),,,,,,,,,,,,,,,,Conical Peak,12.4019,123.4713,600.0,True,1.5836235148400974,QuickMap match: coordinate close,Validated by QuickMap,High confidence,Conical Peak,682.0,682.0,12°23′28″N 123°28′49″E,,['Masbate'],['Region V'],Luzon,[],medium,masbate.geojson,matched_repo_geojson,0.0,close_match,682.0,repo_geojson,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-bicolregionregionv.0.01.json,,,332021165,node,"{'ele': '682', 'gns:dsg': 'MT', 'gns:uni': '-3340959', 'is_in:state': 'Masbate', 'name': 'Conical Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (123.4802556 12.3906606),47.0,dedup_00017,kept_best_consolidated,682,240.2,conical peak | masbate | region v,,682,OpenStreetMap,,False,682.0,682.0,already_filled_or_original,kept existing elevation,0,3,0,3,39
conical peak_13.85_124.15,Conical Peak,Conical Peak,conical peak,[],306.0,original_elev,682.0,existing_row_value,,missing,small,small,correct,306.0,,,"13.85, 124.15",13.85,124.15,OpenStreetMap,Catanduanes,502000000.0,Region V,Region V  (Bicol Region),500000000.0,Luzon,Catanduanes,Bicol Region (Region V),,,,,,,,,,,,,,,,Conical Peak,13.8404,124.1569,306.0,True,1.3017105642069768,QuickMap match: coordinate close,Validated by QuickMap,High confidence,Conical Peak,682.0,682.0,12°23′28″N 123°28′49″E,,['Masbate'],['Region V'],Luzon,[],medium,masbate.geojson,matched_repo_geojson,376.0,needs_review,682.0,repo_geojson,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-bicolregionregionv.0.01.json,,,332019057,node,"{'gns:dsg': 'MT', 'gns:uni': '-3340960', 'is_in:state': 'Catanduanes', 'name': 'Conical Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (124.15 13.85),46.0,dedup_00018,kept_best_consolidated,685,240.1,conical peak | catanduanes | region v,,,OpenStreetMap,,False,306.0,306.0,already_filled_or_original,kept existing elevation,0,3,0,1,33
conico_12.3348_122.6205,Mount Conico,Mount Conico,conico,[],1235.0,original_elev,628.0,existing_row_value,,missing,medium,medium,correct,1235.0,,,"12.3347686, 122.6204508",12.3347686,122.6204508,OpenStreetMap,Romblon,1705900000.0,MIMAROPA,MIMAROPA Region,1700000000.0,Luzon,Romblon,MIMAROPA (Region IV-B),,,,,,,,,,,,,,,,Mount Conico,12.33614,122.58891,770.0,True,3.429600601535137,QuickMap match: coordinate close,Validated by QuickMap,High confidence,Mount Conico,1235.0,628.0,12°20′7″N 122°37′13″E,,['Romblon'],['Mimaropa'],Luzon,[],medium,romblon.geojson,matched_repo_geojson,0.0,close_match,628.0,repo_geojson,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-mimaroparegionivb.0.01.json,,,332021427,node,"{'ele': '1235', 'gns:dsg': 'MT', 'gns:uni': '-3340963', 'is_in:state': 'Romblon', 'name': 'Mount Conico', 'natural': 'peak', 'source': 'GNS'}",POINT (122.6204508 12.3347686),27.0,dedup_00019,kept_best_consolidated,686,240.2,mount conico | romblon | mimaropa,,1235,OpenStreetMap,,False,1235.0,1235.0,already_filled_or_original,kept existing elevation,0,3,0,3,39
conico_9.853_125.606,Mount Conico,Mount Conico,conico,[],300.0,original_elev,628.0,existing_row_value,,missing,small,small,correct,300.0,,,"9.8529915, 125.605976",9.8529915,125.605976,OpenStreetMap,Surigao del Norte,1606700000.0,Region XIII,Region XIII (Caraga),1600000000.0,Mindanao,Surigao del Norte,Caraga (Region XIII),,,,,,,,,,,,,,,,Mount Conico,12.33614,122.58891,770.0,True,429.6507208256192,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,Mount Conico,1235.0,628.0,12°20′7″N 122°37′13″E,,['Romblon'],['Mimaropa'],Luzon,[],medium,romblon.geojson,matched_repo_geojson,935.0,needs_review,628.0,repo_geojson,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-caragaregionxiii.0.01.json,,,332019556,node,"{'ele': '300', 'gns:dsg': 'MT', 'gns:uni': '-3340962', 'is_in:state': 'Surigao del Norte', 'name': 'Mount Conico', 'natural': 'peak', 'source': 'GNS'}",POINT (125.605976 9.8529915),16.0,dedup_00020,kept_best_consolidated,688,195.2,mount conico | surigao del norte | region xiii,,300,OpenStreetMap,,False,300.0,300.0,already_filled_or_original,kept existing elevation,0,1,0,1,13
coraitian_11.1489_122.9381,Mount Coraitian,Mount Coraitian,coraitian,[],430.0,peakvisor_missing_elev_enrichment,,missing,,missing,small,small,correct,,,,"11.1488596, 122.9380944",11.1488596,122.9380944,OpenStreetMap,Iloilo,603000000.0,Region VI,Region VI  (Western Visayas),600000000.0,Visayas,Iloilo,Western Visayas (Region VI),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-westernvisayasregionvi.0.01.json,,,332019179,node,"{'gns:dsg': 'MT', 'gns:uni': '-3341035', 'is_in:state': 'Iloilo', 'name': 'Mount Coraitian', 'natural': 'peak', 'source': 'GNS', 'wikidata': 'Q31496147'}",POINT (122.9380944 11.1488596),66.0,,keep_unique,690,140.0,mount coraitian | iloilo | region vi,,,OpenStreetMap,,False,,,missing,no safe elevation source,0,0,0,0,0
corobong_6.8317_123.9867,Mount Corobong,Mount Corobong,corobong,[],720.0,original_elev,356.0,existing_row_value,,missing,medium,medium,correct,720.0,,,"6.831667, 123.986667",6.831667,123.986667,OpenStreetMap,Unassigned,,Unassigned,Unassigned,190000000.0,Unassigned,Shariff Kabunsuan,Autonomous Region of Muslim Mindanao (ARMM),Coordinate exists but did not match province boundary,,,,,,,,,,,,,,,Mount Corobong,6.83167,123.98667,720.0,True,0.0004700883346697,QuickMap match: coordinate very close,Validated by QuickMap,High confidence,Mount Corobong,720.0,356.0,6°49′53″N 123°59′10″E,,['Maguindanao'],['BARMM'],Mindanao,[],medium,maguindanao.geojson,matched_repo_geojson,0.0,close_match,356.0,repo_geojson,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-autonomousregionofmuslimmindanaoarmm.0.01.json,,,332020121,node,"{'ele': '720', 'gns:dsg': 'MT', 'gns:uni': '-3341078', 'is_in:state': 'Maguindanao', 'name': 'Mount Corobong', 'natural': 'peak', 'source': 'GNS'}",POINT (123.986667 6.831667),31.0,,keep_unique,691,240.2,mount corobong | unassigned | unassigned,,720,OpenStreetMap,,False,720.0,720.0,already_filled_or_original,kept existing elevation,0,3,0,3,39
corral_14.9203_120.0734,Mount Corral,Mount Corral,corral,[],240.0,original_elev,,missing,,missing,small,small,correct,240.0,,,"14.9202882, 120.073426",14.9202882,120.073426,OpenStreetMap,Zambales,307100000.0,Region III,Region III (Central Luzon),300000000.0,Luzon,Zambales,Central Luzon (Region III),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-centralluzonregioniii.0.01.json,,,332019953,node,"{'ele': '240', 'name': 'Mount Corral', 'natural': 'peak', 'source:name': 'GNS'}",POINT (120.073426 14.9202882),81.0,,keep_unique,692,140.4,mount corral | zambales | region iii,,240,OpenStreetMap,,False,240.0,240.0,already_filled_or_original,kept existing elevation,0,0,0,0,0
corte_10.1333_124.15,Mount Corte,Mount Corte,corte,[],48.0,peakvisor_missing_elev_enrichment,,missing,,missing,small,small,correct,,,,"10.133333, 124.15",10.133333,124.15,OpenStreetMap,Bohol,701200000.0,Region VII,Region VII  (Central Visayas),700000000.0,Visayas,Bohol,Central Visayas (Region VII),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-centralvisayasregionvii.0.01.json,,,332020139,node,"{'gns:dsg': 'HLL', 'gns:uni': '-3341137', 'is_in:state': 'Bohol', 'name': 'Mount Corte', 'natural': 'peak', 'source': 'GNS'}",POINT (124.15 10.133333),58.0,,keep_unique,693,140.0,mount corte | bohol | region vii,,,OpenStreetMap,,False,,,missing,no safe elevation source,0,0,0,0,0
corumi_9.0117_117.9133,Mount Corumi,Mount Corumi,corumi,[],1126.0,original_elev,,missing,,missing,medium,medium,correct,1126.0,,,"9.011678, 117.9133291",9.011678,117.9133291,OpenStreetMap,Palawan,1705300000.0,MIMAROPA,MIMAROPA Region,1700000000.0,Luzon,Palawan,MIMAROPA (Region IV-B),,,,,,,,,,,,,,,,Mount Corumi,9.0601,117.9058,1125.0,True,5.447393034630678,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Medium confidence,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-mimaroparegionivb.0.01.json,,,332020828,node,"{'ele': '1126', 'gns:dsg': 'MT', 'gns:uni': '-3341147', 'is_in:province': 'PLW', 'name': 'Mount Corumi', 'natural': 'peak', 'source': 'GNS'}",POINT (117.9133291 9.011678),26.0,,keep_unique,694,170.9,mount corumi | palawan | mimaropa,,1126,OpenStreetMap,,False,1126.0,1126.0,already_filled_or_original,kept existing elevation,0,2,0,0,20
coto hill_15.5619_120.0874,Coto Hill,Coto Hill,coto hill,[],422.0,peakvisor_missing_elev_enrichment,,missing,,missing,small,small,correct,,,,"15.5618507, 120.0873885",15.5618507,120.0873885,OpenStreetMap,Zambales,307100000.0,Region III,Region III (Central Luzon),300000000.0,Luzon,Zambales,Central Luzon (Region III),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-centralluzonregioniii.0.01.json,,,332020564,node,"{'gns:dsg': 'HLL', 'gns:uni': '-3341203', 'name': 'Coto Hill', 'natural': 'peak', 'source': 'GNS'}",POINT (120.0873885 15.5618507),81.0,,keep_unique,695,140.0,coto hill | zambales | region iii,,,OpenStreetMap,,False,,,missing,no safe elevation source,0,0,0,0,0
coybubu_14.5306_120.4997,Mount Coybubu,Coybubu,coybubu,['Coybubu'],1307.0,original_elev,269.0,existing_row_value,,missing,medium,medium,correct,1307.0,,,"14.5305584, 120.4997283",14.5305584,120.4997283,OpenStreetMap,Bataan,300800000.0,Region III,Region III (Central Luzon),300000000.0,Luzon,Bataan,Central Luzon (Region III),,,1307.0,269.0,m_from_title,m_from_about,0.0,close_match,14.529981,120.499,Philippines Bataan,Coybubu (1 307m/4 288ft a.s.l.) is a mountain in Philippines . The prominence is 269m/883ft.,https://peakvisor.com/peak/coybubu.html,slug_guess,scraped_with_keywords,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,True,Accept Reject PeakVisor Panorama 3D Hiking Map 3D Ski Map 3D Panorama 3D Import Photo Get PeakVisor App Sign In Search by GPS coordinates Teleport Latitude N S ° ' '' Longitude E W ° ' '' Units of Length m/km ft/mi Temperature ℃ ℉ Silhouettes Color [ Shift + C ] Hiking Map Hiking Map 3D Ski Map Ski Map 3D Panorama 3D Search by GPS coordinates Sign In Contact us GPS coordinates Settings Enter your name for confirmation: Yes Cancel ❤ Wishlist × Choose Delete Share × Copy Link Copy Coordinates Send to device Export to Garmin Export to Suunto Available for connected Garmin and Suunto accounts. 269 m Prominence Peak’s prominence is the least vertical to be covered to get from the summit to any other higher terrain.,False,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-centralluzonregioniii.0.01.json,,,332019111,node,"{'ele': '1307', 'ele:source': 'SRTM', 'gns:dsg': 'MT', 'gns:uni': '-3341216', 'is_in:province': 'BAN', 'name': 'Coybubu', 'natural': 'peak', 'source': 'GNS', 'wikidata': 'Q31496019'}",POINT (120.4997283 14.5305584),76.0,,keep_unique,696,192.2,mount coybubu | bataan | region iii,medium,1307,OpenStreetMap,,False,1307.0,1307.0,already_filled_or_original,kept existing elevation,0,0,3,0,15
crawford hill_9.0778_118.095,Crawford Hill,Crawford Hill,crawford hill,[],,still_missing,,missing,,missing,unknown,unknown,correct,,,,"9.077778, 118.095",9.077778,118.095,OpenStreetMap,Palawan,1705300000.0,MIMAROPA,MIMAROPA Region,1700000000.0,Luzon,Palawan,MIMAROPA (Region IV-B),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-mimaroparegionivb.0.01.json,,,332020161,node,"{'gns:dsg': 'HLL', 'gns:uni': '-3341228', 'is_in:state': 'Palawan', 'name': 'Crawford Hill', 'natural': 'peak', 'source': 'GNS'}",POINT (118.095 9.077778),26.0,,keep_unique,697,39.9,crawford hill | palawan | mimaropa,,,OpenStreetMap,,False,,,missing,no safe elevation source,0,0,0,0,0
cresta_17.31_122.0856,Mount Cresta,Mount Cresta,cresta,[],1672.0,original_elev,597.0,existing_row_value,,missing,large,large,correct,1672.0,,,"17.31, 122.085556",17.31,122.085556,OpenStreetMap,Isabela,203100000.0,Region II,Region II (Cagayan Valley),200000000.0,Luzon,Isabela,Cagayan Valley (Region II),,,,,,,,,,,,,,,,Mount Cresta,17.28563,122.10594,1665.0,True,3.4679080159156,QuickMap match: coordinate close,Validated by QuickMap,High confidence,Mount Cresta,1672.0,597.0,17°18′31″N 122°5′11″E,,['Isabela'],['Region II'],Luzon,[],large,isabela.geojson,matched_repo_geojson,0.0,close_match,597.0,repo_geojson,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-cagayanvalleyregionii.0.01.json,,,332021036,node,"{'ele': '1672', 'gns:dsg': 'MT', 'gns:uni': '-3341234', 'is_in:state': 'Isabela', 'name': 'Mount Cresta', 'natural': 'peak', 'source': 'GNS'}",POINT (122.085556 17.31),20.0,,keep_unique,698,240.2,mount cresta | isabela | region ii,,1672,OpenStreetMap,,False,1672.0,1672.0,already_filled_or_original,kept existing elevation,0,3,0,3,39
crocodile hill_6.6435_125.3806,Crocodile Hill,Crocodile Hill,crocodile hill,[],170.0,original_elev,,missing,,missing,small,small,correct,170.0,,,"6.6434893, 125.3806182",6.6434893,125.3806182,OpenStreetMap,Davao del Sur,1102400000.0,Region XI,Region XI (Davao Region),1100000000.0,Mindanao,Davao del Sur,Davao Region (Region XI),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-davaoregionregionxi.0.01.json,,,332021070,node,"{'ele': '170', 'name': 'Crocodile Hill', 'natural': 'peak', 'old_name': 'Piape Hill'}",POINT (125.3806182 6.6434893),41.0,,keep_unique,699,140.4,crocodile hill | davao del sur | region xi,,170,OpenStreetMap,,False,170.0,170.0,already_filled_or_original,kept existing elevation,0,0,0,0,0
croft_7.3849_124.4568,Mount Croft,Mount Croft,croft,[],697.0,peakvisor_missing_elev_enrichment,,missing,,missing,medium,medium,correct,,,,"7.384929, 124.456775",7.384929,124.456775,OpenStreetMap,Cotabato,1204700000.0,Region XII,Region XII (SOCCSKSARGEN),1200000000.0,Mindanao,North Cotabato,SOCCSKSARGEN (Region XII),,,,,,,,,,,,,,,,,,,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-soccsksargenregionxii.0.01.json,,,332021366,node,"{'fixme': 'confirm location', 'gns:dsg': 'MT', 'gns:uni': '-3341245', 'is_in:state': 'North Cotabato', 'name': 'Mount Croft', 'natural': 'peak', 'source': 'GNS'}",POINT (124.456775 7.384929),54.0,,keep_unique,700,140.0,mount croft | cotabato | region xii,,,OpenStreetMap,,False,,,missing,no safe elevation source,0,0,0,0,0
cruz_14.9333_121.1667,Mount Cruz,Mount Cruz,cruz,[],595.0,original_elev,,missing,,missing,medium,medium,correct,595.0,,,"14.933333, 121.166667",14.933333,121.166667,OpenStreetMap,Bulacan,301400000.0,Region III,Region III (Central Luzon),300000000.0,Luzon,Bulacan,Central Luzon (Region III),,,,,,,,,,,,,,,,Mount Cruz,14.94472,121.16996,595.0,True,1.3146747728447032,QuickMap match: coordinate close,Validated by QuickMap,High confidence,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-centralluzonregioniii.0.01.json,,,332021130,node,"{'gns:dsg': 'MT', 'gns:uni': '-3341269', 'is_in:state': 'Bulacan', 'name': 'Mount Cruz', 'natural': 'peak', 'source': 'GNS'}",POINT (121.166667 14.933333),77.0,,keep_unique,701,190.8,mount cruz | bulacan | region iii,,,OpenStreetMap,,False,595.0,595.0,already_filled_or_original,kept existing elevation,0,3,0,0,30
cuadrado_15.0317_120.3594,Mount Cuadrado,Mount Cuadrado,cuadrado,[],1324.0,original_elev,407.0,existing_row_value,,missing,medium,medium,correct,1324.0,,,"15.0317382, 120.3593875",15.0317382,120.3593875,OpenStreetMap,Zambales,307100000.0,Region III,Region III (Central Luzon),300000000.0,Luzon,Zambales,Central Luzon (Region III),,,1320.0,879.0,m_from_title,m_from_text,-4.0,close_match,15.030625,120.347987,Philippines Zambales,"Mount Cuadrado, also known as Mount Quadrado and Mount Quebrado, is a mountain peak located in the Cabusilan Mountains. It has a height of 1,324 m (4,344 ft), and it is located between Mount Negron and Mount Natib. Aheading northwest, the part of the Philippines is Manila, approximately 80 kilometers away from the mountain. Mount Cuadrado belongs to the Cabusilan sub-range together with Mount Negron, Mount Mataba and Mount Pinatubo.",https://peakvisor.com/peak/mount-cuadrado.html,slug_guess,scraped_with_keywords,Mount Cuadrado,15.0321,120.34658,1324.0,True,1.375985691587846,QuickMap match: coordinate close,Validated by QuickMap,High confidence,Mount Cuadrado,1324.0,407.0,15°1′49″N 120°21′37″E,,['Zambales'],['Region III'],Luzon,[],medium,zambales.geojson,matched_repo_geojson,0.0,close_match,407.0,repo_geojson,,missing,True,Accept Reject PeakVisor Panorama 3D Hiking Map 3D Ski Map 3D Panorama 3D Import Photo Get PeakVisor App Sign In Search by GPS coordinates Teleport Latitude N S ° ' '' Longitude E W ° ' '' Units of Length m/km ft/mi Temperature ℃ ℉ Silhouettes Color [ Shift + C ] Hiking Map Hiking Map 3D Ski Map Ski Map 3D Panorama 3D Search by GPS coordinates Sign In Contact us GPS coordinates Settings Enter your name for confirmation: Yes Cancel ❤ Wishlist × Choose Delete Share × Copy Link Copy Coordinates Send to device Export to Garmin Export to Suunto Available for connected Garmin and Suunto accounts. 403 m Prominence Peak’s prominence is the least vertical to be covered to get from the summit to any other higher terrain.,False,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-centralluzonregioniii.0.01.json,,,332020827,node,"{'ele': '1324', 'name': 'Mount Cuadrado', 'natural': 'peak', 'source': 'GNS'}",POINT (120.3593875 15.0317382),81.0,,keep_unique,702,251.9,mount cuadrado | zambales | region iii,medium,1324,OpenStreetMap,,False,1324.0,1324.0,already_filled_or_original,kept existing elevation,0,3,3,3,54
