mountain_id,name,name_original,name_clean,alt_names,elev_final_m,elev_final_source,marker_size,expected_marker_size,marker_size_check,elev,prom,peakvisor_elev_m,peakvisor_prom_m,peakvisor_elev_source_unit,peakvisor_prom_source_unit,peakvisor_elev_difference_m,peakvisor_elev_validation_flag,repo_name,repo_elev,repo_prom,repo_coord,repo_is_volc,repo_prov,repo_region,repo_isl_grp,repo_alt_names,repo_marker_size,repo_source_file,repo_match_status,repo_elev_difference,repo_elev_validation_flag,prom_enriched,prom_enrichment_source,is_volc_enriched,is_volc_enrichment_source,coord,lat,lon,coord_source,lat_quickmap,lon_quickmap,peakvisor_lat,peakvisor_lon,prov,prov_psgc_code,region,region_name,region_code,isl_grp,prov_gis_original,region_gis_original,admin_note,is_volc,has_volcano_info,volcano_sentence,has_trail_info,trail_sentence,peakvisor_location_text,peakvisor_about_text,source,source_file,data_quality_notes,quickmap_match,quickmap_distance_km,quickmap_validation_note,quickmap_status,quickmap_confidence,priority_group,detail_scrape_status,url_source,detail_url,detail_url_peakvisor,osm_id,osm_type,osm_tags,geometry,index_right,peak_key,elev_raw,source.1,name_quickmap,elev_quickmap,peakvisor_name,best_group_elev,elev_filled_from_same_mountain,elev_after_same_mountain_fill,elev_after_external_fill,elev_external_source,elev_external_note,prom_final_m,is_volc_final,prom_final_source,is_volc_final_source,duplicate_donor_score,quickmap_score_attr,peakvisor_score_attr,repo_score_attr,attr_donor_score,dedup_original_index,dedup_row_score,dedup_group_id,dedup_action
burnay_17.943_120.9216,Mount Burnay,Mount Burnay,burnay,[],2100.0,original_elev,large,large,correct,2100.0,,2111.0,325.0,m_from_title,m_from_about,11.0,close_match,Mount Burnay,2100.0,314.0,17°56′36″N 120°55′16″E,,['Ilocos Norte' 'Abra'],['CAR' 'Region I'],Luzon,[],large,ilocos_norte.geojson,matched_repo_geojson,0.0,close_match,314.0,repo_geojson,,missing,"17.9430372, 120.9216124",17.9430372,120.9216124,OpenStreetMap,17.94533,120.92426,17.943266,120.921233,Abra,1400100000.0,CAR,Cordillera Administrative Region  (CAR),1400000000.0,Luzon,Abra,Cordillera Administrative Region (CAR),,,False,,True,Accept Reject PeakVisor Panorama 3D Hiking Map 3D Ski Map 3D Panorama 3D Import Photo Get PeakVisor App Sign In Search by GPS coordinates Teleport Latitude N S ° ' '' Longitude E W ° ' '' Units of Length m/km ft/mi Temperature ℃ ℉ Silhouettes Color [ Shift + C ] Hiking Map Hiking Map 3D Ski Map Ski Map 3D Panorama 3D Search by GPS coordinates Sign In Contact us GPS coordinates Settings Enter your name for confirmation: Yes Cancel ❤ Wishlist × Choose Delete Share × Copy Link Copy Coordinates Send to device Export to Garmin Export to Suunto Available for connected Garmin and Suunto accounts. 325 m Prominence Peak’s prominence is the least vertical to be covered to get from the summit to any other higher terrain.,Philippines Ilocos Norte Abra,Mount Burnay (2 111m/6 926ft a.s.l.) is a mountain in Philippines . The prominence is 325m/1 066ft.,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-cordilleraadministrativeregioncar.0.01.json,,True,0.3787383282580497,QuickMap match: coordinate very close,Validated by QuickMap,High confidence,large,scraped_with_keywords,slug_guess,,https://peakvisor.com/peak/mount-burnay.html,332020446,node,"{'ele': '2100', 'gns:dsg': 'MT', 'gns:uni': '-3334236', 'is_in:state': 'Abra', 'name': 'Mount Burnay', 'natural': 'peak', 'source': 'GNS'}",POINT (120.9216124 17.9430372),7.0,mount burnay | abra | car,2100,OpenStreetMap,Mount Burnay,2048.0,,,False,2100.0,2100.0,already_filled_or_original,kept existing elevation,314.0,,existing_row_value,missing,0,3,3,3,54,474,251.9,dedup_00012,drop_duplicate
camingingel_17.1829_120.8713,Mount Camingingel,Mount Camingingel,camingingel,[],2364.0,original_elev,large,large,correct,2364.0,,2371.0,316.0,m_from_title,m_from_about,7.0,close_match,Mount Camingingel,2371.0,316.0,17°10′56″N 120°52′14″E,,['Ilocos Sur' 'Mountain Province'],['CAR' 'Region I'],Luzon,[],large,ilocos_sur.geojson,matched_repo_geojson,7.0,close_match,316.0,repo_geojson,,missing,"17.1829114, 120.8712865",17.1829114,120.8712865,OpenStreetMap,17.1825,120.871,17.182184,120.870626,Mountain Province,1404400000.0,CAR,Cordillera Administrative Region  (CAR),1400000000.0,Luzon,Mountain Province,Cordillera Administrative Region (CAR),,,False,,True,Accept Reject PeakVisor Panorama 3D Hiking Map 3D Ski Map 3D Panorama 3D Import Photo Get PeakVisor App Sign In Search by GPS coordinates Teleport Latitude N S ° ' '' Longitude E W ° ' '' Units of Length m/km ft/mi Temperature ℃ ℉ Silhouettes Color [ Shift + C ] Hiking Map Hiking Map 3D Ski Map Ski Map 3D Panorama 3D Search by GPS coordinates Sign In Contact us GPS coordinates Settings Enter your name for confirmation: Yes Cancel ❤ Wishlist × Choose Delete Share × Copy Link Copy Coordinates Send to device Export to Garmin Export to Suunto Available for connected Garmin and Suunto accounts. 316 m Prominence Peak’s prominence is the least vertical to be covered to get from the summit to any other higher terrain.,Philippines Ilocos Sur Mountain Province,Mount Camingingel (2 371m/7 779ft a.s.l.) is a mountain in Philippines . The prominence is 316m/1 037ft.,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-cordilleraadministrativeregioncar.0.01.json,,True,0.0549452223110681,QuickMap match: coordinate very close,Validated by QuickMap,High confidence,large,scraped_with_keywords,slug_guess,,https://peakvisor.com/peak/mount-camingingel.html,332021154,node,"{'ele': '2364', 'gns:dsg': 'MT', 'gns:uni': '-3337563', 'name': 'Mount Camingingel', 'natural': 'peak', 'source': 'GNS'}",POINT (120.8712865 17.1829114),12.0,mount camingingel | mountain province | car,2364,OpenStreetMap,Mount Camingingel,2364.0,,,False,2364.0,2364.0,already_filled_or_original,kept existing elevation,316.0,,existing_row_value,missing,0,3,3,3,54,560,251.9,dedup_00013,drop_duplicate
casiama_18.1432_120.9489,Mount Casiama,Mount Casiama,casiama,[],1180.0,original_elev,medium,medium,correct,1180.0,,,,,,,,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,"18.1431799, 120.9488565",18.1431799,120.9488565,OpenStreetMap,,,,,Apayao,1408100000.0,CAR,Cordillera Administrative Region  (CAR),1400000000.0,Luzon,Apayao,Cordillera Administrative Region (CAR),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-cordilleraadministrativeregioncar.0.01.json,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,332021616,node,"{'ele': '1180', 'gns:dsg': 'MT', 'gns:uni': '-3339395', 'is_in:state': 'Ilocos Norte', 'name': 'Mount Casiama', 'natural': 'peak', 'source': 'GNS'}",POINT (120.9488565 18.1431799),8.0,mount casiama | apayao | car,1180,OpenStreetMap,,,,,False,1180.0,1180.0,already_filled_or_original,kept existing elevation,,,missing,missing,0,0,0,0,0,622,140.4,dedup_00014,drop_duplicate
catmon_10.3617_125.1431,Mount Catmon,Mount Catmon,catmon,[],404.0,original_elev,small,small,correct,404.0,,,,,,,,Catmon,582.0,360.0,8°3′20″N 123°51′1″E,1.0,['Lanao del Norte'],['Region X'],Mindanao,[],medium,lanao_del_norte.geojson,matched_repo_geojson,178.0,needs_review,360.0,repo_geojson,1.0,repo_geojson,"10.361667, 125.143056",10.361667,125.143056,OpenStreetMap,10.9557,124.7478,,,Southern Leyte,806400000.0,Region VIII,Region VIII  (Eastern Visayas),800000000.0,Visayas,Southern Leyte,Eastern Visayas (Region VIII),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-easternvisayasregionviii.0.01.json,,True,78.92149850463544,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332019038,node,"{'ele': '404', 'gns:dsg': 'MT', 'gns:uni': '-3339820', 'is_in:state': 'Southern Leyte', 'name': 'Mount Catmon', 'natural': 'peak', 'source': 'GNS'}",POINT (125.143056 10.361667),74.0,mount catmon | southern leyte | region viii,404,OpenStreetMap,Mount Catmon,809.0,,,False,404.0,404.0,already_filled_or_original,kept existing elevation,360.0,,existing_row_value,missing,0,1,0,1,13,629,220.4,dedup_00015,drop_duplicate
catmon_10.3617_125.1431,Mount Catmon,Mount Catmon,catmon,[],404.0,original_elev,small,small,correct,404.0,,,,,,,,Catmon,582.0,360.0,8°3′20″N 123°51′1″E,1.0,['Lanao del Norte'],['Region X'],Mindanao,[],medium,lanao_del_norte.geojson,matched_repo_geojson,178.0,needs_review,360.0,repo_geojson,1.0,repo_geojson,"10.361667, 125.143056",10.361667,125.143056,OpenStreetMap,8.048,123.8786,,,Southern Leyte,806400000.0,Region VIII,Region VIII  (Eastern Visayas),800000000.0,Visayas,Southern Leyte,Eastern Visayas (Region VIII),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-easternvisayasregionviii.0.01.json,,True,292.31286423098004,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332019038,node,"{'ele': '404', 'gns:dsg': 'MT', 'gns:uni': '-3339820', 'is_in:state': 'Southern Leyte', 'name': 'Mount Catmon', 'natural': 'peak', 'source': 'GNS'}",POINT (125.143056 10.361667),74.0,mount catmon | southern leyte | region viii,404,OpenStreetMap,Mount Catmon,577.0,,,False,404.0,404.0,already_filled_or_original,kept existing elevation,360.0,,existing_row_value,missing,0,1,0,1,13,630,220.4,dedup_00015,drop_duplicate
catmon_11.3593_124.3792,Mount Catmon,Mount Catmon,catmon,[],547.0,peakvisor_missing_elev_enrichment,medium,medium,correct,,,,,,,,,Catmon,582.0,360.0,8°3′20″N 123°51′1″E,1.0,['Lanao del Norte'],['Region X'],Mindanao,[],medium,lanao_del_norte.geojson,matched_repo_geojson,,no_original_elevation,360.0,repo_geojson,1.0,repo_geojson,"11.3592682, 124.3792047",11.3592682,124.3792047,OpenStreetMap,8.048,123.8786,,,Leyte,803700000.0,Region VIII,Region VIII  (Eastern Visayas),800000000.0,Visayas,Leyte,Eastern Visayas (Region VIII),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-easternvisayasregionviii.0.01.json,,True,372.2607656571877,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332021422,node,"{'gns:dsg': 'HLL', 'gns:uni': '-3339818', 'is_in:state': 'Leyte', 'name': 'Mount Catmon', 'natural': 'peak', 'source': 'GNS'}",POINT (124.3792047 11.3592682),71.0,mount catmon | leyte | region viii,,OpenStreetMap,Mount Catmon,577.0,,,False,,,missing,no safe elevation source,360.0,,existing_row_value,missing,0,1,0,1,13,633,219.9,dedup_00016,drop_duplicate
catmon_11.3593_124.3792,Mount Catmon,Mount Catmon,catmon,[],547.0,peakvisor_missing_elev_enrichment,medium,medium,correct,,,,,,,,,Catmon,582.0,360.0,8°3′20″N 123°51′1″E,1.0,['Lanao del Norte'],['Region X'],Mindanao,[],medium,lanao_del_norte.geojson,matched_repo_geojson,,no_original_elevation,360.0,repo_geojson,1.0,repo_geojson,"11.3592682, 124.3792047",11.3592682,124.3792047,OpenStreetMap,10.3659,125.141,,,Leyte,803700000.0,Region VIII,Region VIII  (Eastern Visayas),800000000.0,Visayas,Leyte,Eastern Visayas (Region VIII),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-easternvisayasregionviii.0.01.json,,True,138.27955912851107,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332021422,node,"{'gns:dsg': 'HLL', 'gns:uni': '-3339818', 'is_in:state': 'Leyte', 'name': 'Mount Catmon', 'natural': 'peak', 'source': 'GNS'}",POINT (124.3792047 11.3592682),71.0,mount catmon | leyte | region viii,,OpenStreetMap,Mount Catmon,362.0,,,False,,,missing,no safe elevation source,360.0,,existing_row_value,missing,0,1,0,1,13,634,219.9,dedup_00016,drop_duplicate
conical peak_12.3907_123.4803,Conical Peak,Conical Peak,conical peak,[],682.0,original_elev,medium,medium,correct,682.0,,,,,,,,Conical Peak,682.0,682.0,12°23′28″N 123°28′49″E,,['Masbate'],['Region V'],Luzon,[],medium,masbate.geojson,matched_repo_geojson,0.0,close_match,682.0,repo_geojson,,missing,"12.3906606, 123.4802556",12.3906606,123.4802556,OpenStreetMap,13.8404,124.1569,,,Masbate,504100000.0,Region V,Region V  (Bicol Region),500000000.0,Luzon,Masbate,Bicol Region (Region V),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-bicolregionregionv.0.01.json,,True,177.07560565449486,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332021165,node,"{'ele': '682', 'gns:dsg': 'MT', 'gns:uni': '-3340959', 'is_in:state': 'Masbate', 'name': 'Conical Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (123.4802556 12.3906606),47.0,conical peak | masbate | region v,682,OpenStreetMap,Conical Peak,306.0,,,False,682.0,682.0,already_filled_or_original,kept existing elevation,682.0,,existing_row_value,missing,0,1,0,3,19,683,195.2,dedup_00017,drop_duplicate
conical peak_13.85_124.15,Conical Peak,Conical Peak,conical peak,[],2840.0,peakvisor_missing_elev_enrichment,large,large,correct,,,,,,,,,Conical Peak,682.0,682.0,12°23′28″N 123°28′49″E,,['Masbate'],['Region V'],Luzon,[],medium,masbate.geojson,matched_repo_geojson,,no_original_elevation,682.0,repo_geojson,,missing,"13.85, 124.15",13.85,124.15,OpenStreetMap,12.4019,123.4713,,,Catanduanes,502000000.0,Region V,Region V  (Bicol Region),500000000.0,Luzon,Catanduanes,Bicol Region (Region V),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-bicolregionregionv.0.01.json,,True,177.0006927958774,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332019057,node,"{'gns:dsg': 'MT', 'gns:uni': '-3340960', 'is_in:state': 'Catanduanes', 'name': 'Conical Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (124.15 13.85),46.0,conical peak | catanduanes | region v,,OpenStreetMap,Conical Peak,600.0,,,False,,,missing,no safe elevation source,682.0,,existing_row_value,missing,0,1,0,1,13,684,194.7,dedup_00018,drop_duplicate
conico_12.3348_122.6205,Mount Conico,Mount Conico,conico,[],1235.0,original_elev,medium,medium,correct,1235.0,,,,,,,,Mount Conico,316.0,316.0,9°51′10″N 125°36′22″E,,['Surigao Del Norte'],['Region XIII'],Mindanao,[],small,surigao_del_norte.geojson,matched_repo_geojson,-919.0,needs_review,316.0,repo_geojson,,missing,"12.3347686, 122.6204508",12.3347686,122.6204508,OpenStreetMap,12.33614,122.58891,,,Romblon,1705900000.0,MIMAROPA,MIMAROPA Region,1700000000.0,Luzon,Romblon,MIMAROPA (Region IV-B),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-mimaroparegionivb.0.01.json,,True,3.429600601535137,QuickMap match: coordinate close,Validated by QuickMap,High confidence,,,,,,332021427,node,"{'ele': '1235', 'gns:dsg': 'MT', 'gns:uni': '-3340963', 'is_in:state': 'Romblon', 'name': 'Mount Conico', 'natural': 'peak', 'source': 'GNS'}",POINT (122.6204508 12.3347686),27.0,mount conico | romblon | mimaropa,1235,OpenStreetMap,Mount Conico,770.0,,,False,1235.0,1235.0,already_filled_or_original,kept existing elevation,316.0,,existing_row_value,missing,0,3,0,1,33,687,240.2,dedup_00019,drop_duplicate
conico_9.853_125.606,Mount Conico,Mount Conico,conico,[],300.0,original_elev,small,small,correct,300.0,,,,,,,,Mount Conico,316.0,316.0,9°51′10″N 125°36′22″E,,['Surigao Del Norte'],['Region XIII'],Mindanao,[],small,surigao_del_norte.geojson,matched_repo_geojson,16.0,close_match,316.0,repo_geojson,,missing,"9.8529915, 125.605976",9.8529915,125.605976,OpenStreetMap,12.33614,122.58891,,,Surigao del Norte,1606700000.0,Region XIII,Region XIII (Caraga),1600000000.0,Mindanao,Surigao del Norte,Caraga (Region XIII),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-caragaregionxiii.0.01.json,,True,429.6507208256192,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332019556,node,"{'ele': '300', 'gns:dsg': 'MT', 'gns:uni': '-3340962', 'is_in:state': 'Surigao del Norte', 'name': 'Mount Conico', 'natural': 'peak', 'source': 'GNS'}",POINT (125.605976 9.8529915),16.0,mount conico | surigao del norte | region xiii,300,OpenStreetMap,Mount Conico,770.0,,,False,300.0,300.0,already_filled_or_original,kept existing elevation,316.0,,existing_row_value,missing,0,1,0,3,19,689,195.2,dedup_00020,drop_duplicate
dagot_17.8431_120.7019,Mount Dagot,Mount Dagot,dagot,[],1205.0,original_elev,medium,medium,correct,1205.0,,,,,,,,Mount Dagot,1205.0,339.0,17°50′33″N 120°42′8″E,,['Ilocos Norte' 'Abra'],['CAR' 'Region I'],Luzon,[],medium,ilocos_norte.geojson,matched_repo_geojson,0.0,close_match,339.0,repo_geojson,,missing,"17.8430994, 120.7019002",17.8430994,120.7019002,OpenStreetMap,17.8431,120.7019,,,Abra,1400100000.0,CAR,Cordillera Administrative Region  (CAR),1400000000.0,Luzon,Abra,Cordillera Administrative Region (CAR),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-cordilleraadministrativeregioncar.0.01.json,,True,6.999493044664075e-05,QuickMap match: coordinate very close,Validated by QuickMap,High confidence,,,,,,332019453,node,"{'ele': '1205', 'gns:dsg': 'MT', 'gns:uni': '-3341836', 'is_in:state': 'Abra', 'name': 'Mount Dagot', 'natural': 'peak', 'source': 'GNS'}",POINT (120.7019002 17.8430994),7.0,mount dagot | abra | car,1205,OpenStreetMap,Mount Dagot,1305.0,,,False,1205.0,1205.0,already_filled_or_original,kept existing elevation,339.0,,existing_row_value,missing,0,3,0,3,39,722,240.2,dedup_00021,drop_duplicate
double peak_9.5779_125.5478,Double Peak,Double Peak,double peak,[],930.0,original_elev,medium,medium,correct,930.0,,,,,,,,Double Peak,561.0,418.0,9°34′51″N 125°32′45″E,,['Surigao Del Norte'],['Region XIII'],Mindanao,[],medium,surigao_del_norte.geojson,matched_repo_geojson,-369.0,needs_review,418.0,repo_geojson,,missing,"9.5779151, 125.5478065",9.5779151,125.5478065,OpenStreetMap,8.72321,117.42449,,,Surigao del Norte,1606700000.0,Region XIII,Region XIII (Caraga),1600000000.0,Mindanao,Surigao del Norte,Caraga (Region XIII),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-caragaregionxiii.0.01.json,,True,896.798695594143,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332019058,node,"{'ele': '930', 'name': 'Double Peak', 'natural': 'peak', 'source:name': 'GNS', 'wikidata': 'Q31494055'}",POINT (125.5478065 9.5779151),16.0,double peak | surigao del norte | region xiii,930,OpenStreetMap,Double Peak,544.0,,,False,930.0,930.0,already_filled_or_original,kept existing elevation,418.0,,existing_row_value,missing,0,1,0,1,13,812,195.2,dedup_00022,drop_duplicate
double peak_8.7233_117.4247,Double Peak,Double Peak,double peak,[],544.0,original_elev,medium,medium,correct,544.0,,,,,,,,Double Peak,561.0,418.0,9°34′51″N 125°32′45″E,,['Surigao Del Norte'],['Region XIII'],Mindanao,[],medium,surigao_del_norte.geojson,matched_repo_geojson,17.0,close_match,418.0,repo_geojson,,missing,"8.723333, 117.424722",8.723333,117.424722,OpenStreetMap,8.72321,117.42449,,,Palawan,1705300000.0,MIMAROPA,MIMAROPA Region,1700000000.0,Luzon,Palawan,MIMAROPA (Region IV-B),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-mimaroparegionivb.0.01.json,,True,0.0289352552114559,QuickMap match: coordinate very close,Validated by QuickMap,High confidence,,,,,,332021664,node,"{'ele': '544', 'gns:dsg': 'MT', 'gns:uni': '-3344151', 'is_in:state': 'Palawan', 'name': 'Double Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (117.424722 8.723333),26.0,double peak | palawan | mimaropa,544,OpenStreetMap,Double Peak,544.0,,,False,544.0,544.0,already_filled_or_original,kept existing elevation,418.0,,existing_row_value,missing,0,3,0,3,39,814,240.2,dedup_00023,drop_duplicate
double peak_10.5667_119.6167,Double Peak,Double Peak,double peak,[],,still_missing,unknown,unknown,correct,,,,,,,,,Double Peak,561.0,418.0,9°34′51″N 125°32′45″E,,['Surigao Del Norte'],['Region XIII'],Mindanao,[],medium,surigao_del_norte.geojson,matched_repo_geojson,,no_original_elevation,418.0,repo_geojson,,missing,"10.566667, 119.616667",10.566667,119.616667,OpenStreetMap,8.72321,117.42449,,,Palawan,1705300000.0,MIMAROPA,MIMAROPA Region,1700000000.0,Luzon,Palawan,MIMAROPA (Region IV-B),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-mimaroparegionivb.0.01.json,,True,315.85278440044584,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332021431,node,"{'gns:dsg': 'MT', 'gns:uni': '-3344153', 'is_in:state': 'Palawan', 'name': 'Double Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (119.616667 10.566667),26.0,double peak | palawan | mimaropa,,OpenStreetMap,Double Peak,544.0,,,False,,,missing,no safe elevation source,418.0,,existing_row_value,missing,0,1,0,1,13,816,94.6,dedup_00024,drop_duplicate
escarpado peak_10.1178_119.1558,Escarpado Peak,Escarpado Peak,escarpado peak,[],1236.0,original_elev,medium,medium,correct,1236.0,,,,,,,,Escarpado Peak,1236.0,790.0,10°7′3″N 119°9′17″E,,['Palawan'],['Mimaropa'],Luzon,[],medium,palawan.geojson,matched_repo_geojson,0.0,close_match,790.0,repo_geojson,,missing,"10.117778, 119.155833",10.117778,119.155833,OpenStreetMap,10.11741,119.1552,,,Palawan,1705300000.0,MIMAROPA,MIMAROPA Region,1700000000.0,Luzon,Palawan,MIMAROPA (Region IV-B),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-mimaroparegionivb.0.01.json,,True,0.0804722450391559,QuickMap match: coordinate very close,Validated by QuickMap,High confidence,,,,,,332019441,node,"{'ele': '1236', 'gns:dsg': 'MT', 'gns:uni': '-3344849', 'is_in:state': 'Palawan', 'name': 'Escarpado Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (119.155833 10.117778),26.0,escarpado peak | palawan | mimaropa,1236,OpenStreetMap,Escarpado Peak,1242.0,,,False,1236.0,1236.0,already_filled_or_original,kept existing elevation,790.0,,existing_row_value,missing,0,3,0,3,39,845,240.2,dedup_00025,drop_duplicate
escarpado peak_8.6041_117.3709,Escarpado Peak,Escarpado Peak,escarpado peak,[],1050.0,original_elev,medium,medium,correct,1050.0,,,,,,,,Escarpado Peak,1236.0,790.0,10°7′3″N 119°9′17″E,,['Palawan'],['Mimaropa'],Luzon,[],medium,palawan.geojson,matched_repo_geojson,186.0,needs_review,790.0,repo_geojson,,missing,"8.6040505, 117.3709229",8.6040505,117.3709229,OpenStreetMap,10.11741,119.1552,,,Palawan,1705300000.0,MIMAROPA,MIMAROPA Region,1700000000.0,Luzon,Palawan,MIMAROPA (Region IV-B),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-mimaroparegionivb.0.01.json,,True,258.14177281820315,QuickMap match: coordinate differs; review,Review QuickMap coordinate mismatch,Low confidence - likely wrong name match,,,,,,332019955,node,"{'ele': '1050', 'gns:dsg': 'MT', 'gns:uni': '-3344848', 'is_in:province': 'PLW', 'name': 'Escarpado Peak', 'natural': 'peak', 'source': 'GNS'}",POINT (117.3709229 8.6040505),26.0,escarpado peak | palawan | mimaropa,1050,OpenStreetMap,Escarpado Peak,1242.0,,,False,1050.0,1050.0,already_filled_or_original,kept existing elevation,790.0,,existing_row_value,missing,0,1,0,1,13,847,195.2,dedup_00026,drop_duplicate
hingatungan_10.5868_125.1158,Mount Hingatungan,Mount Hingatungan,hingatungan,[],745.0,original_elev,medium,medium,correct,745.0,,,,,,,,Mount Hingatungan,745.0,386.0,10°35′10″N 125°6′54″E,,['Leyte' 'Southern Leyte'],['Region VIII'],Visayas,[],medium,southern_leyte.geojson,matched_repo_geojson,0.0,close_match,386.0,repo_geojson,,missing,"10.5868325, 125.1157843",10.5868325,125.1157843,OpenStreetMap,10.5919,125.1288,,,Southern Leyte,806400000.0,Region VIII,Region VIII  (Eastern Visayas),800000000.0,Visayas,Southern Leyte,Eastern Visayas (Region VIII),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-easternvisayasregionviii.0.01.json,,True,1.530160602225899,QuickMap match: coordinate close,Validated by QuickMap,High confidence,,,,,,332021450,node,"{'ele': '745', 'gns:dsg': 'MT', 'gns:uni': '-3347634', 'is_in:state': 'Southern Leyte', 'name': 'Mount Hingatungan', 'natural': 'peak', 'source': 'GNS'}",POINT (125.1157843 10.5868325),74.0,mount hingatungan | southern leyte | region viii,745,OpenStreetMap,Mount Hingatungan,769.0,,,False,745.0,745.0,already_filled_or_original,kept existing elevation,386.0,,existing_row_value,missing,0,3,0,3,39,950,240.2,dedup_00027,drop_duplicate
kilang_18.1091_120.9358,Mount Kilang,Mount Kilang,kilang,[],1515.0,original_elev,large,large,correct,1515.0,,,,,,,,,,,,,,,,,,,not_found_in_repo_geojson,,no_repo_elevation,,missing,,missing,"18.1090738, 120.9358052",18.1090738,120.9358052,OpenStreetMap,,,,,Apayao,1408100000.0,CAR,Cordillera Administrative Region  (CAR),1400000000.0,Luzon,Apayao,Cordillera Administrative Region (CAR),,,,,,,,,OpenStreetMap,philippines-json-maps/2011/geojson/provinces/medres/provinces-region-cordilleraadministrativeregioncar.0.01.json,,False,,Not found in QuickMap/GeoNames,Not found in QuickMap,No QuickMap match,,,,,,332019670,node,"{'ele': '1515', 'gns:dsg': 'MT', 'gns:uni': '-3351332', 'is_in:state': 'Ilocos Norte', 'name': 'Mount Kilang', 'natural': 'peak', 'source': 'GNS'}",POINT (120.9358052 18.1090738),8.0,mount kilang | apayao | car,1515,OpenStreetMap,,,,,False,1515.0,1515.0,already_filled_or_original,kept existing elevation,,,missing,missing,0,0,0,0,0,1119,140.4,dedup_00028,drop_duplicate
